sku,month_index,month_name,raw_demand,normalized_demand,split,unit_cost,retail_price,lead_time,initial_inventory_normalized,initial_backlog_normalized,margin_ratio,shortage_weight,capacity_normalized,source_dataset,source_url,source_license
SKU026,11,nov,1153.000000,0.9426673480,test,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU026,12,dec,399.000000,0.3262135922,test,1354.000000,20000.000000,2,0.2648952478,0.0081757793,0.9323000000,3.4347550000,2.4830750000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,1,jan,2565.000000,1.1981082501,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,2,feb,2762.000000,1.2901267005,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,3,mar,2721.000000,1.2709756525,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,4,apr,1431.000000,0.6684182869,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,5,may,845.000000,0.3946984294,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,6,jun,2163.000000,1.0103345595,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,7,jul,2413.000000,1.1271092427,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,8,aug,2227.000000,1.0402288784,train,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,9,sep,1753.000000,0.8188240789,test,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,10,oct,740.000000,0.3456530624,test,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,11,nov,1139.000000,0.5320254569,test,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU027,12,dec,2300.000000,1.0743270859,test,1394.000000,59500.000000,3,0.3970339230,0.0046709873,0.9500000000,3.5475000000,2.3675000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,1,jan,1912.000000,1.9220909776,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,2,feb,1726.000000,1.7351093240,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,3,mar,1569.000000,1.5772807238,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,4,apr,316.000000,0.3176677557,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,5,may,71.000000,0.0713747173,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,6,jun,2082.000000,2.0929881880,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,7,jul,108.000000,0.1085699925,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,8,aug,174.000000,0.1749183212,train,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,9,sep,1974.000000,1.9844181955,test,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,10,oct,609.000000,0.6122141242,test,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,11,nov,2896.000000,2.9112842423,test,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU028,12,dec,566.000000,0.5689871827,test,1434.000000,2300.000000,3,2.3000000000,0.0100527771,0.3765217391,2.4865652174,2.2241304348,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,1,jan,2153.000000,1.4866217849,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,2,feb,1112.000000,0.7678232349,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,3,mar,16.000000,0.0110478163,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,4,apr,130.000000,0.0897635077,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,5,may,590.000000,0.4073882272,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,6,jun,2619.000000,1.8083894355,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,7,jul,2576.000000,1.7786984291,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,8,aug,2390.000000,1.6502675643,train,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,9,sep,2567.000000,1.7724840325,test,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,10,oct,1531.000000,1.0571379251,test,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,11,nov,842.000000,0.5813913344,test,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU029,12,dec,242.000000,0.1670982220,test,1474.000000,4500.000000,2,2.3000000000,0.0069048852,0.6724444444,2.9540222222,2.4181111111,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,1,jan,1417.000000,0.8335294118,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,2,feb,2044.000000,1.2023529412,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,3,mar,1981.000000,1.1652941176,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,4,apr,1936.000000,1.1388235294,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,5,may,2377.000000,1.3982352941,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,6,jun,780.000000,0.4588235294,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,7,jul,1544.000000,0.9082352941,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,8,aug,1521.000000,0.8947058824,train,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,9,sep,51.000000,0.0300000000,test,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,10,oct,1056.000000,0.6211764706,test,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,11,nov,1876.000000,1.1035294118,test,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU030,12,dec,1356.000000,0.7976470588,test,1514.000000,8000.000000,3,0.4935294118,0.0058823529,0.8107500000,3.2898875000,2.3326875000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,1,jan,2717.000000,1.2937325159,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,2,feb,2186.000000,1.0408904232,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,3,mar,2300.000000,1.0951729064,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,4,apr,677.000000,0.3223617642,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,5,may,2157.000000,1.0270817213,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,6,jun,2328.000000,1.1085054461,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,7,jul,1917.000000,0.9128028094,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,8,aug,2519.000000,1.1994524135,train,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,9,sep,561.000000,0.2671269567,test,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,10,oct,281.000000,0.1338015594,test,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,11,nov,1162.000000,0.5533003988,test,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU031,12,dec,1146.000000,0.5456818047,test,1554.000000,39000.000000,2,0.2061782037,0.0047616213,0.9500000000,3.4675000000,2.4875000000,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,1,jan,1015.000000,0.5909322466,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,2,feb,741.000000,0.4314096500,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,3,mar,2754.000000,1.6033767557,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,4,apr,2925.000000,1.7029328288,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,5,may,2302.000000,1.3402226912,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,6,jun,695.000000,0.4046284841,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,7,jul,2869.000000,1.6703296703,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,8,aug,440.000000,0.2561676734,train,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,9,sep,406.000000,0.2363728986,test,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,10,oct,1083.000000,0.6305217961,test,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,11,nov,2334.000000,1.3588530675,test,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU032,12,dec,1015.000000,0.5909322466,test,1594.000000,3943.000000,3,0.2270577105,0.0058219926,0.5957392848,2.8921176769,2.2789348212,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,1,jan,3050.000000,1.5415718979,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,2,feb,1507.000000,0.7616881476,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,3,mar,3637.000000,1.8382613091,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,4,apr,1112.000000,0.5620419510,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,5,may,1963.000000,0.9921657822,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,6,jun,1675.000000,0.8466009603,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,7,jul,898.000000,0.4538792014,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,8,aug,1986.000000,1.0037907506,train,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,9,sep,2262.000000,1.1432903715,test,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,10,oct,3895.000000,1.9686631286,test,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,11,nov,1229.000000,0.6211776598,test,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU033,12,dec,2904.000000,1.4677786202,test,769.000000,8007.000000,5,1.0740459944,0.0050543341,0.9039590358,3.6223242163,2.1159897590,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,1,jan,1875.000000,1.1439029970,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,2,feb,2368.000000,1.4446732250,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,3,mar,830.000000,0.5063677267,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,4,apr,823.000000,0.5020971555,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,5,may,868.000000,0.5295508274,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,6,jun,1409.000000,0.8596049722,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,7,jul,1845.000000,1.1256005491,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,8,aug,3095.000000,1.8882025471,train,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,9,sep,3247.000000,1.9809349500,test,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,10,oct,1894.000000,1.1554945474,test,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,11,nov,2558.000000,1.5605887287,test,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU034,12,dec,3048.000000,1.8595287120,test,1819.000000,13225.000000,1,0.7644322428,0.0061008160,0.8624574669,3.2255463138,2.4656143667,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU035,1,jan,1717.000000,0.6468566047,train,1120.000000,14682.000000,3,0.4249587944,0.0037673652,0.9237161150,3.4988748127,2.3609290287,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU035,2,feb,593.000000,0.2234047563,train,1120.000000,14682.000000,3,0.4249587944,0.0037673652,0.9237161150,3.4988748127,2.3609290287,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU035,3,mar,3006.000000,1.1324699788,train,1120.000000,14682.000000,3,0.4249587944,0.0037673652,0.9237161150,3.4988748127,2.3609290287,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU035,4,apr,2935.000000,1.1057216859,train,1120.000000,14682.000000,3,0.4249587944,0.0037673652,0.9237161150,3.4988748127,2.3609290287,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
SKU035,5,may,3139.000000,1.1825759360,train,1120.000000,14682.000000,3,0.4249587944,0.0037673652,0.9237161150,3.4988748127,2.3609290287,supplychainpy sample complete_dataset_small.csv,https://github.com/KevinFasusi/supplychainpy,BSD-3-Clause-style upstream LICENSE
